BLDG 1,BLDG 2
1286.478874,223.6885846
1360.026701,241.763716
1411.119095,255.14524
1489.287511,272.1188933
1670.747705,310.9185641
1643.480645,305.4632648
1843.965094,347.434546
2124.111648,406.4866679
2327.4785,447.4544562
2409.94131,463.4193434
2444.671533,465.177567
2468.796954,465.5199393
2373.875042,442.0494179
2341.186347,431.8870164
2473.171272,456.5392879
2486.516866,457.3510563
2524.833453,463.0868983
2705.392037,498.5186656
2832.071214,520.8344009
2685.34769,482.0411576
2860.602356,523.0413913
3106.91869,579.498575
3270.521922,611.1666394
3176.035904,588.0265786
3193.062437,591.7144806
3358.535815,627.7948266
3590.657059,678.3491506
3525.149817,663.1839291
3457.305822,649.0079462
3538.156504,666.2363854
3615.56747,682.2591048
3582.214407,672.3758172
3629.957375,689.1509527
3642.335357,688.9046675
3403.530859,660.0003377
3256.194258,626.8025783
3184.689849,608.8647297
3117.049418,589.9235437
3128.640436,586.3704598
3146.933879,591.1131459
3097.666511,579.9329231
2908.025736,539.3151695
2673.809038,488.1190853
2449.044029,430.4555852
2544.397739,458.106492
2769.129466,507.7384534
2806.914512,514.5001776
2868.174398,527.0770715
3024.080344,555.6270319
3173.73865,590.462683
3288.781674,613.3912022
3302.270009,614.37031
3365.910451,627.4938671
3226.286713,596.5973829
3291.169671,608.5010464
3384.503957,627.2748754
3317.952813,621.6142138
3337.617604,625.1249837
3132.352334,602.1606911
2997.150506,569.6134828
2981.389067,563.71752
2942.444756,552.520177
2825.619838,523.1093282
2772.847526,514.170275
2643.481557,486.707555
2505.488159,456.9636062
2399.14105,433.859075
2175.205537,378.7390832
2182.245129,387.7081853
2264.328505,409.3794228
2432.668671,445.7553813
2445.168932,446.3069522
2608.398106,474.5981096
2738.044005,503.9707225
2791.734949,515.1796669
2777.452452,511.5402218
2635.196165,481.5648856
2537.197213,460.6943517
2518.825057,457.3921415
2336.50986,419.9857587
2156.124043,389.4550171
2079.873721,374.9981888
1974.969075,364.4541399
1923.919853,347.9027746
1833.724386,329.5379972
1688.875565,299.2784152
1609.521434,281.8437583
1504.50403,264.5373007
1368.09985,237.5555243
1343.721552,233.9417479
1228.443034,208.3125649
992.2192725,147.8597704
1085.349477,170.7576433
1302.858996,220.2865128
1488.530176,260.4000372
1708.634605,307.5220295
2254.706237,420.8037912
2627.770978,503.6237069
2993.640491,580.3578525
3183.811693,616.6487435
3448.720824,667.6220615
3569.857646,688.4459781
3688.241854,708.2947829
3713.465802,707.8755955
3725.348552,714.7872209
3884.252107,742.6181165
3953.207183,772.1445994
3959.513405,768.6765473
3770.826032,724.2089658
3810.065856,728.8342699
3777.618012,717.5595799
3674.943696,696.9020796
3432.933797,645.0881284
3255.059709,607.346049
3155.845612,584.7434866
2963.2308,533.5981962
2945.616579,533.7294107
3024.978637,550.7708125
2865.31292,517.3053468
2834.30503,511.3611678
3025.307208,548.5989148
3058.275148,559.4654579
2988.692471,547.843311
2906.68692,532.8919195
3136.565533,583.7357779
3160.717209,590.0432105
3144.820499,585.9281436
3249.45957,606.4367255
3328.094788,629.5701372
3504.9663,664.3923128
3534.827422,692.3123788
3539.294702,688.951315
3521.497701,680.0207134
3479.921204,666.6932542
3375.493679,638.6160946
3247.645224,612.2461245
3198.694658,601.1888825
3134.246553,585.9298752
3107.980852,577.6627733
2940.941961,530.2848948
3036.025072,553.6138133
3193.407199,585.6920224
3227.534115,592.4225357
3197.364775,584.9444177
3325.006678,605.2425214
3443.553093,633.169445
3522.553002,650.7845619
3479.543995,642.3552386
3484.924935,643.7446034
3434.13855,633.5786964
3353.14611,617.2553922
3295.836603,605.1877731
3180.51582,588.6122007
3165.955799,585.0939207
3080.719189,587.7549441
3172.61091,605.3624053
3127.995002,591.4893199
3016.181851,564.060448
2949.307583,544.5360369
2945.501145,542.5076788
3025.012689,558.9957622
3083.058519,570.9015458
3084.047995,569.8647554
2980.343535,542.1205306
3203.811242,586.1597825
3493.081713,645.8557691
3715.922364,689.8482599
3836.952669,712.5609612
4075.409166,761.6316836
4283.191659,803.9340555
4461.270274,840.4688541
4509.350771,848.897835
4641.772414,875.6806679
4854.921642,917.9082396
4881.131101,919.6835184
4833.821082,906.5397172
4656.082845,865.2488049
4673.722876,864.6285981
4408.58256,828.9410313
4097.491262,766.2874847
3816.023844,705.7245951
3820.215002,706.142981
3800.329921,700.8304085
3745.972708,688.614947
3636.945251,665.6654629
3446.313685,625.4958323
3227.716854,578.6815324
3123.006989,552.9989403
3278.470141,586.0887247
3377.586907,606.5284261
3424.452971,616.4288696
3363.798556,603.3582494
3450.108606,624.278073
3530.515075,643.9461387
3530.407601,646.9943516
3551.663416,653.213229
3586.602419,662.0252171
3790.726914,707.081042
4105.212047,774.1140948
4335.128473,818.3052222
4349.522868,827.6509988
4240.712503,798.9242856
3979.540439,767.0027123
3833.515496,733.9016036
3591.110974,678.5994691
3206.765504,594.0228483
3027.440504,553.1251804
2809.174171,510.3951316
2631.527841,475.0114381
2443.780285,436.8017844
2117.001348,366.1133125
1859.584291,302.4022006
2032.243254,348.8560639
2177.805646,384.9863099
2296.209488,412.323258
2405.54009,437.2085578
2515.733082,455.9878249
2567.523891,469.0068171
2660.186492,490.1176074
2689.791876,497.0988705
2710.589526,502.3882559
2722.946313,505.414746
2709.918757,502.609237
2713.540603,502.1111463
2633.036309,490.8013181
2594.864234,481.6536375
2512.869027,480.4375232
2483.830049,468.2247366
2323.929957,431.0342201
2189.898413,401.3058711
2174.990491,395.9650087
2119.064765,387.5914045
1976.474434,358.1961856
1879.12691,338.6895858
1720.815563,304.9889568
1526.753693,254.6992957
1627.527185,280.7698305
1647.775743,291.9550565
1708.129796,308.5514864
1822.17295,332.805075
1956.029137,357.391939
1894.636748,347.252489
2002.513549,372.0279423
2053.83512,384.3587724
2050.83006,384.9538223
2068.91389,389.5677891
2070.05498,390.1887153
2086.274441,392.2897961
2012.965835,380.8154788
1977.928943,371.547988
1874.369022,355.0637798
1727.252201,318.8773202
1490.625564,267.5285679
1299.676075,225.310372
1214.940634,204.9823244
1159.988355,197.6728748
1155.418495,197.8544979
1102.136076,186.7531637
997.1849542,163.1129296
907.9173597,133.9427011
1111.440438,181.6696187
1284.781086,223.1915858
1303.417016,228.7264049
1236.567018,214.0471344
1346.984874,236.3553673
1378.868528,246.2162007
1638.480543,303.7894509
1866.029746,353.607219
1982.802116,378.1719832
2029.141501,387.3100643
2039.45851,388.4313979
2006.895858,379.2915948
1859.697032,351.4317042
1781.889206,334.292581
1635.015681,304.8773495
1619.254323,299.4168337
1538.386223,282.2351307
1363.618332,242.7088094
1330.381163,233.2323951
1279.984641,226.3691606
1204.291908,211.0871569
1127.856878,194.5721653
1073.775851,181.12716
870.7583862,127.3542318
955.2239292,148.2999023
1041.497224,170.8749639
1053.765399,176.3820414
1084.780351,183.5141246
1194.766319,204.770546
1272.207078,223.5200973
1388.715639,248.7991274
1508.91809,270.2495522
1575.808594,281.7404117
1554.109205,274.6890396
1432.874616,247.9802953
1296.927457,214.9365158
1180.764208,194.117092
1190.659646,199.0381389
1073.412296,181.0282794
1035.587724,176.3092226
964.1906518,162.497231
825.0812842,133.7379868
783.2704918,123.2152863
811.4857953,133.6604954
788.463006,130.523752
705.8648793,113.0663026
655.6387258,100.8442963
475.3379583,51.23331978
556.1851393,73.19438676
773.964263,123.7605837
886.6710915,148.8549036
961.5441884,163.7181185
1156.384347,201.7206162
1281.456265,230.0321453
1266.624643,226.4146226
1339.040529,242.6687234
1358.207685,248.2496394
1533.40547,284.7391124
1661.898612,311.6181399
1657.475646,308.5958359
1703.878314,322.5370985
1863.134749,356.0051741
1923.225773,366.5962355
1881.848613,353.8856475
1755.615507,323.5714886
1607.622139,289.4396242
1523.215018,267.6971183
1496.558107,261.9835132
1397.990004,241.0627492
1299.339061,219.0886163
1284.180937,214.8481458
1123.781289,176.1843783
1286.783107,211.249014
1447.179648,249.1522627
1662.815217,296.4780243
1814.159555,326.0944688
2045.681249,375.6029594
2201.08024,409.4394201
2406.943233,454.556554
2575.690722,489.5019295
2752.152831,524.9457974
2889.680639,546.9780625
3043.743708,571.2229053
2989.019085,552.0618958
2904.686894,530.1743681
3073.212308,563.5782338
3017.970674,555.6991976
2979.309296,541.8246603
2968.056195,536.4335095
2856.680582,512.5576972
2863.938004,515.5303958
2717.152061,487.2115833
2510.467531,446.4635041
2340.283583,412.2068931
2232.346237,388.1876274
2010.332995,336.5087123
2054.257877,352.6965869
2091.204925,367.0803262
2175.673591,385.480379
2184.126208,386.8865921
2251.914275,404.176567
2278.637177,412.8829747
2399.077494,441.4736804
2456.462516,454.9914464
2462.132605,456.3631178
2626.205167,490.3480457
2756.590169,516.8054774
2680.141654,498.9122352
2677.805563,504.2672605
2716.822356,510.9618741
2598.644963,497.4563214
2603.575605,490.896185
2440.934321,454.1643192
2333.00183,430.5740761
2441.56561,451.0172588
2342.611767,432.7341473
2275.76714,417.3181835
2216.026043,403.2452518
1798.626454,312.4472247
1448.134207,227.1368487
1528.292805,249.6319242
1428.040843,235.0832945
1396.658665,231.787524
1316.04452,216.4892831
1304.473799,213.1978401
1401.436164,238.8222984
1546.988375,273.2851463
1518.989973,268.2407451
1493.275711,262.0814675
1464.869782,253.9548142
1670.016981,299.1457001
1948.450663,359.3231368
1897.334206,356.153559
1996.244521,377.6469773
2062.037176,395.628282
1958.441013,371.3778787
1971.47256,372.6130195
1935.013333,362.4688229
1873.701659,345.2039748
1817.125859,335.0724407
1712.164861,312.9438923
1591.220936,286.9850994
1362.657306,236.1128465
1196.75172,191.4054942
1364.971837,232.2329939
1467.124338,258.9758811
1504.75357,268.2562509
1482.315399,262.8160054
1652.886755,297.1139039
1758.151565,322.5144832
1968.794936,368.3521813
2305.479569,439.0321563
2280.827735,434.5805862
2364.611518,451.0356053
2451.387839,466.8090628
2422.653824,457.9894519
2366.96616,449.9978414
2615.798871,499.9805147
2537.63695,487.6120282
2408.554994,454.4271507
2281.985001,425.4457866
2259.030079,419.0114176
2290.809116,422.7476373
2282.726413,424.0443264
2286.962659,425.7152844
2265.660008,420.7446076
2160.937369,396.049838
2013.15114,353.4904197
2184.497716,392.9716717
2196.31335,401.1980925
2229.835566,410.1559082
2169.208164,396.0499701
2228.582713,404.2143419
2358.191689,434.0257031
2406.724982,444.7800744
2393.757149,441.6813536
2472.550842,458.5867757
2555.355731,476.0707166
2666.517356,498.4455317
2715.580032,508.0869235
2560.069176,482.3273102
2654.239718,500.4773452
2629.709838,503.6665214
2592.686582,490.1941443
2631.031346,496.7958189
2726.404475,515.5008659
2757.903427,519.38527
2668.105285,503.0276089
2599.713686,488.364866
2550.966464,476.9900912
2411.095059,444.8842719
2203.433483,388.9216458
2239.209234,400.8719664
2230.828088,404.1930361
2196.671996,396.4638298
2144.466683,384.6938707
2334.208538,420.6575723
2354.011677,426.4679304
2405.912311,440.3730414
2488.669916,459.6756469
2639.936794,491.3362427
2770.229778,517.1248092
3015.909887,568.1355863
3232.468484,611.9851319
3203.551167,612.8608789
3228.048275,614.7316833
3264.227871,635.8678387
3342.444151,645.5759053
3541.399873,683.6357709
3487.718601,668.4397246
3442.554662,652.8634153
3423.99684,649.7151393
3219.516274,605.1397041
3016.834473,560.9911671
2713.418733,494.2605534
2487.192956,436.9003098
2669.439093,483.918244
2927.957679,542.0635321
2936.530261,544.3804733
2904.345509,536.8648619
3176.981795,587.94307
3390.621726,633.7559276
3567.564101,669.5795827
3556.089616,666.4810314
3739.550602,703.7952075
3948.732413,744.879326
3992.35405,751.7932964
4014.383376,753.3466271
3966.569249,750.9376563
3960.402602,744.5781838
3778.376853,721.8316087
3675.84743,698.0340882
3746.281082,710.0979065
3636.752758,684.7480801
3317.796561,613.2150907
3201.893733,588.5489409
3079.146045,562.8169043
2966.270509,538.6586877
2732.942481,487.2606456
2459.572855,425.1101863
2574.989753,450.6548742
2652.540093,470.905594
2683.879704,480.1780847
2703.608291,485.9378043
2926.633388,536.2743135
3059.050533,565.9809061
3156.970227,588.5220567
3175.133946,592.4204661
3153.533652,588.1527659
2981.34372,552.5552523
2880.702132,532.5521543
2809.330848,517.9784594
2757.101636,507.0144478
2655.150807,485.1408649
2481.713721,463.9178543
2443.06954,452.1889658
2208.690208,396.2353119
1949.693104,337.9532983
1964.737347,339.6479213
2062.909698,359.983297
1971.44025,340.5743896
1907.368574,327.3122405
1854.646632,315.4357929
1651.054506,267.8843329
1721.519646,288.3453322
1891.096025,330.0579332
1952.555663,347.4914092
2051.302546,368.709726
2216.086826,405.043169
2363.909489,437.5755057
2375.680562,442.9940814
2341.025051,434.7118831
2361.762184,440.1062686
2412.07785,453.3515703
2490.17866,471.4225852
2530.535727,480.379598
2410.508387,460.1419998
2288.170275,431.9489382
2053.969596,392.4765278
1809.756728,335.35748
1662.495031,302.3986404
1664.265971,302.1861368
1679.922318,302.7378869
1577.681647,283.2670072
1600.923574,288.139915
1768.922836,323.4087208
1705.830267,307.7064287
1524.652985,258.0300781
1634.590225,284.9966757
1936.338961,353.8857992
2169.238875,403.9652836
2234.580725,416.1226962
2401.354377,444.0042199
2401.270141,446.1758173
2567.217561,481.8303732
2680.530843,505.1933688
2706.774141,509.443301
2643.301125,494.9626137
2570.692669,478.335959
2600.67625,483.6954319
2480.805967,463.7684237
2257.300598,413.591805
2042.408977,376.0923368
1966.016221,355.4754251
1945.503822,351.8503636
1956.454526,355.6895358
1903.632996,343.8227767
1933.197134,354.7388254
1970.829408,364.027211
1870.375377,341.8207601
1710.816417,305.4405276
1447.924685,237.3913903
1474.397867,245.5736116
1584.439158,275.1795332
1601.670901,282.1398132
1534.476962,268.0453338
1562.277792,271.6337857
1605.620781,281.2998993
1665.994762,292.45542
1688.913229,296.5001931
1673.746241,292.971196
1786.672638,319.3832433
2030.879425,373.7792408
2101.550583,389.5156901
1941.174468,359.7520649
1903.385386,352.0504226
1773.24855,329.7327132
1640.26972,298.7081358
1451.521774,257.4599884
1320.160881,228.654443
1199.656179,201.327507
1264.726537,218.7531352
1275.294171,222.1769683
1159.874047,198.587484
1130.475552,188.9978692
1052.887832,159.4113259
1167.44338,186.6686791
1223.161444,203.5440236
1225.820054,206.2742073
1325.808778,228.5855312
1531.536441,271.1264486
1593.523845,287.9516904
1678.632995,308.8605728
1844.312221,345.036404
1975.280524,372.8535843
2144.372377,408.3378051
2243.185687,428.2442558
2336.607706,444.9938269
2418.983471,466.9454471
2490.691309,479.1074191
2640.030516,513.6247727
2615.372616,501.8858114
2572.621075,489.7093291
2625.492276,498.0450085
2673.79994,503.7416571
2650.746149,500.0874947
2590.759506,485.6977014
2408.00418,445.2222526
2403.078075,441.3987641
2324.005802,413.4178867
2442.546863,443.330231
2698.586881,504.4076132
2891.560471,544.9119723
2808.351924,524.6783652
2847.218342,525.5513352
3025.271896,564.2027905
3346.419509,630.7034041
3573.510357,678.1087787
3651.725884,694.0136936
3808.941093,723.9778011
3875.611983,733.9016352
3964.278251,749.02464
3900.480914,741.8775641
3828.568055,721.2705118
3758.745669,727.5894135
3902.979247,755.5441959
3750.363761,719.2038455
3536.842102,670.1929645
3471.423429,651.2430958
3588.181608,677.8176295
3408.260015,639.0504577
3225.073051,599.9918401
3068.908701,564.7062655
2678.670697,471.0527094
2750.661491,493.6905824
3069.900474,564.9407324
3143.034264,581.5257883
3075.255641,566.8318578
3205.974313,587.4098065
3284.915669,606.9188582
3426.677911,638.7362307
3509.856091,657.6726152
3695.648886,696.3289569
3678.262621,690.6358358
3671.128298,686.6752994
3720.398657,693.949826
3620.19996,678.7859876
3373.97692,621.6865276
3065.195598,574.7898356
2855.638659,530.7535765
2705.874225,498.1833306
2467.709949,443.9277795
2312.009075,406.1781621
2198.507325,383.1858387
2050.751885,353.5791899
1864.761422,315.7244944
1609.028178,262.1423956
1289.286232,191.6025632
1310.74789,201.2540186
1484.645922,247.5224297
1619.931238,281.5491139
1651.403237,290.5019813
1781.467543,323.0038475
1921.708077,356.680619
2023.126384,381.4339753
2151.750284,410.3400478
2302.308802,444.1586123
2521.127156,492.0673504
2551.494305,496.1540776
2414.941604,461.1161589
2284.430223,427.7759074
2235.581153,413.0124253
2143.646777,395.5422974
1964.619533,350.9703675
1833.780039,320.8846852
1730.732573,297.2595415
1628.689775,275.7188375
1463.640748,242.3731575
1249.340197,198.6141507
1106.322945,170.3468894
1022.185848,152.2864905
988.1756935,143.1223007
1192.151975,192.5802588
1413.512572,244.5393814
1523.141949,269.5037895
1441.471873,251.7769851
1624.623461,295.0230857
1854.715366,347.4142478
2018.575952,385.2800647
2004.101846,380.2532497
1986.553625,373.2708016
2004.902962,375.4852741
2126.480323,401.2280933
2457.960482,469.4110666
2576.811077,499.7154691
2600.891931,501.2707209
2640.495247,513.5359065
2529.659719,483.5982813
2186.574986,408.2559543
1975.948421,361.7531573
1821.957514,324.7507923
1742.542102,310.3648724
1764.038354,315.9674485
1810.457329,325.871621
1627.341436,284.9101085
1368.541965,220.358408
1486.816711,251.9826689
1619.36133,287.2411656
1620.548378,291.1169041
1648.031672,299.8767884
1929.791974,361.5508699
2158.578152,415.1552674
2343.04954,456.0459195
2491.100858,489.3106942
2663.959142,527.5114558
2801.111976,555.3418683
2884.923814,570.841492
2930.201362,577.3042401
2903.263701,574.9834658
2769.590859,540.8411946
2358.216699,463.4735238
2014.798,382.2185512
1814.178385,336.1815173
1627.442313,294.0138203
1585.772884,281.5819389
1621.55556,291.6476648
1550.195635,276.1337876
1435.156947,250.8999642
1296.748985,219.5523394
1124.715426,174.1729594
1320.825035,222.6512914
1611.887016,291.9088855
1763.963499,327.1619255
1792.804891,333.5025969
2117.533114,398.0615787
2246.26,425.6637269
2265.208506,429.4069789
2321.023289,441.7668459
2438.934156,467.6817923
2601.402997,501.3748295
2852.140916,552.9217139
3017.740829,583.3243253
2869.799816,553.890054
2666.965967,504.744607
2338.491565,443.8791161
2108.109197,386.6329291
1924.394632,344.8139948
1685.460663,292.1487369
1428.055447,235.6254717
1240.484108,201.1008336
1174.081068,190.077537
1096.407325,175.7817026
991.6874357,153.9064357
808.5301839,107.5452495
861.3308202,125.7175452
1095.273441,183.664421
1205.661043,210.3611681
1210.884699,211.5606604
1424.157565,254.9956001
1603.589817,295.3736192
1695.883962,315.9830757
1774.069233,333.9812903
1868.094031,354.8682903
1977.908067,377.9527387
2055.470957,394.0621607
2064.266787,395.0928559
2044.012162,394.9309044
1913.825298,363.3141582
1590.822272,294.324306
1354.460781,239.608878
1084.478945,180.7466136
985.2607403,160.2193879
680.5578301,90.63173919
533.5720362,62.90669691
455.7131425,48.86799868
385.8245772,35.61200309
341.86975,28.44961422
224.7209256,0
369.0033387,33.8751779
573.7427155,84.52400659
604.2467721,93.77480827
582.2021465,89.25446703
693.5998322,113.0624467
837.7069547,147.5280471
990.5908031,182.2047332
1110.869986,209.0122426
1181.673089,224.9140864
1221.684533,233.0819388
1252.332431,239.2891841
1290.659627,246.377717
1270.16956,244.1915111
1247.401203,237.6500682
1021.93691,192.6963735
873.2785445,158.2720832
817.6215283,144.7852153
756.1673356,129.4875911
727.2928578,119.0050785
652.1580334,104.9119504
574.0616456,87.42342285
500.6165569,71.28332428
395.1308024,47.61573543
230.0343948,4.523530537
365.7418392,38.26317649
535.081973,80.07963666
657.7084209,109.1875881
691.9972997,116.5800556
819.1780455,142.3215357
951.9495727,172.8836495
1031.485132,190.0217517
1086.3497,201.9863373
1200.907577,227.0969214
1257.482337,238.8680009
1269.393443,240.3664071
1248.513896,234.0724051
1130.393177,210.4328914
1068.223829,189.0236425
1014.850581,172.1759946
967.6333458,159.4828653
866.892702,136.6216648
972.8247031,160.9871813
1025.532821,170.7386481
981.2372466,161.1825012
984.160953,162.1752364
904.3759003,144.2817296
832.7651402,127.4416457
687.6686291,91.74772638
947.4286737,148.328057
1135.806215,192.0404591
1184.807553,203.906051
1226.65574,211.9805599
1378.000605,246.3334802
1522.487495,278.8899289
1610.095209,299.836032
1685.132384,316.3422927
1777.619959,335.4360725
1851.29367,351.1666562
1883.826037,357.6514118
1879.652712,356.1747846
1794.847951,336.5327836
1704.477256,315.7843423
1498.732699,267.9631635
1338.666594,233.0309606
1284.646558,220.766472
1305.562883,223.3112193
1277.39407,214.7188688
1165.590076,190.2593326
1065.60681,169.0383001
959.247412,145.938332
871.1603914,125.777227
700.3271326,86.08399741
796.938729,112.7878199
975.5789462,155.9590161
1040.57164,172.1600229
972.6219686,157.9137035
1101.999412,188.6818614
1260.357905,225.3753077
1370.034182,251.5927039
1406.562163,259.6856896
1407.353696,260.0177753
1390.299648,256.6215048
1436.310812,266.1097522
1477.311991,273.9269208
1397.330582,260.253494
1179.701988,212.0992757
930.8577443,163.3839658
742.4003698,122.7579173
577.7306925,86.5750276
412.8060855,48.57000967
266.3900069,15.02909607
162.4111705,0.457497491
74.58660341,0
50.4199473,0
48.04248497,0
45.61287684,0
68.3072458,0
166.6851576,0
656.9958333,104.1292274
842.1040446,150.9642636
981.9593429,177.3529129
1148.396926,213.1737094
1288.256986,242.3463351
1412.335366,267.191913
1435.083275,269.9743072
1445.965914,270.2211226
1521.577513,284.3430882
1521.924971,276.8763338
1461.38195,262.2486804
1421.736999,251.8386612
1205.162057,208.6598841
947.4544284,151.9833572
803.8420819,121.7609936
664.822359,91.90236343
526.3949754,62.02380473
404.3281592,37.14563683
269.4154476,9.661254841
58.86274993,0
38.69816018,0
40.30347987,0
47.78402677,0
65.89172462,0
192.400146,0
331.2930538,38.94535341
556.5592165,84.92616157
777.7041817,135.0973956
831.0246968,147.4803077
889.79014,160.7756574
1016.907141,187.8338921
1090.33534,202.2704688
1199.784774,223.951724
1321.873325,247.0590474
1292.041585,242.8191389
1360.392075,255.5951434
1244.997743,234.3246103
1195.758023,220.7567369
1179.895825,215.4697777
1190.183115,216.100458
1193.918351,213.5601747
1094.300613,195.1703049
1077.534697,191.9557696
1101.061823,196.2699297
1046.221764,182.803557
860.469774,131.4932256
948.5772946,151.8420713
1000.187208,166.2099075
1029.007532,174.0366777
1068.429549,182.7871369
1224.043138,214.6095004
1360.455171,246.4816351
1496.532538,276.6265741
1523.216732,282.4928881
1581.825444,294.4558826
1644.648158,307.646628
1706.836259,319.9804206
1808.033755,339.1227776
1793.352272,339.5691877
1762.507103,331.5068226
1581.410971,294.4563483
1461.952117,265.7173054
1328.793749,236.2426388
1255.821491,220.7982106
1266.226025,220.6346053
1213.399669,213.0450713
1232.713939,218.7331823
1305.758791,234.4742734
1330.332855,238.4518683
1283.660663,218.255262
1425.819255,250.7082084
1585.398966,287.3804694
1675.968056,307.8995872
1655.328992,302.3102538
1814.846412,332.1158542
1914.892599,355.4817546
2020.653828,379.4557477
2107.674918,398.5434378
2156.583749,408.4785998
2190.908522,414.5289661
2211.761208,418.2658828
2215.275481,417.0869675
2030.786762,380.3267159
1947.908728,359.3110685
1742.695703,321.2731709
1493.389948,265.5831415
1237.207809,210.6661266
1121.189934,186.1567869
1032.392752,165.3805792
986.9970918,160.741327
939.4190049,152.7385571
871.7991511,138.8293902
753.2413018,113.2695669
545.8503379,60.04239064
648.3467453,87.47217087
795.4628638,124.7522377
877.1798555,145.1967324
914.2885267,153.3940509
1056.1315,181.7978205
1135.356997,200.8998003
1235.299444,222.4443021
1316.960027,234.7824709
1402.149897,247.2813746
1396.646278,243.1790402
1402.180446,242.354007
1420.034003,244.611851
1365.208736,236.4343688
1527.669324,271.1156651
1642.805129,291.2079416
1414.3141,238.7483838
1176.498532,188.7854699
1059.781229,166.324821
991.9185255,152.4880542
903.9011423,136.3272925
804.4638035,117.9735128
693.4370207,96.15870214
517.2098814,58.59109734
341.2025517,17.28096924
502.6655264,55.59359888
631.6989702,86.92932517
807.9197016,126.2891719
791.8018358,122.3471612
820.99319,131.5070731
935.9849546,158.8515723
1013.684711,177.9888357
1056.465721,187.6631384
1184.208328,215.5874932
1210.153536,221.2869128
1163.4317,210.7249904
1085.824336,192.2724064
905.6608096,151.5957056
882.5385205,145.3644903
959.2048573,159.9931566
1046.227522,174.071355
1082.514418,176.8065709
1158.797294,189.5696021
1209.71286,198.3805761
1233.971062,201.7418923
1174.656772,188.1860094
1131.645322,177.9832046
1092.154699,165.8957232
880.2803764,114.1936916
956.8575136,133.3282579
1051.76017,156.9894772
1085.138856,166.2086959
1048.953338,158.9465181
1060.931707,164.7428545
1074.089716,171.0250002
1121.608849,185.0758934
1108.354208,184.667368
1100.192292,185.3567888
980.3839347,161.3393711
942.7192809,153.4537565
962.7189199,159.2898318
1005.95778,174.8620602
1019.571136,179.9035334
999.5330192,181.7302419
963.2641143,172.1041489
911.5694833,160.0708036
882.064173,152.4465396
820.4221762,136.0031094
794.4501612,133.2929382
740.0526006,122.2094357
659.8849886,104.8443412
517.6005163,72.27371181
396.7135587,36.96193141
591.5848616,83.69449696
800.2099644,133.140638
888.618185,153.9751238
878.7517472,151.1271967
1004.532499,176.7372905
1148.631003,211.3550499
1413.076371,271.2634526
1456.169119,280.6082481
1408.876295,270.0217507
1488.44981,288.0364731
1605.574343,314.0449515
1606.57133,312.0382962
1458.646235,280.7101082
1344.717815,252.8075662
1159.225809,217.0572715
1015.622753,184.9553448
886.4682085,155.8969487
794.1648906,133.7870246
747.4403541,119.4750165
695.9897466,111.3523821
674.0598811,107.2867071
628.5250827,96.95729405
558.1736683,79.9201188
446.0531006,46.14247633
579.5159544,78.35253695
713.7362387,109.9662597
796.3627569,128.467654
845.5556264,132.3157827
1021.338491,163.8401065
1235.485424,210.1113094
1443.409059,253.9522376
1518.007387,271.0899524
1544.472108,277.5521746
1496.748346,265.5393369
1521.866001,269.6178131
1490.76124,263.7208523
1389.91544,247.3162534
1406.715627,252.3926477
1355.057157,244.8574818
1241.153181,217.0258743
1151.569724,194.1697422
1092.008167,179.9055559
1211.515897,201.9331055
1275.781658,219.3307496
1251.255856,216.8778574
1146.471055,195.6087597
1001.443676,160.4371084
822.5450972,109.8207424
892.5905702,129.1765296
1020.257744,162.5217532
1072.55328,176.9728876
1092.125617,181.876435
1179.956189,199.385771
1297.985792,228.1387432
1357.700727,243.0049204
1368.74599,246.6740377
1404.072775,254.3074152
1492.059287,272.1951209
1580.148543,291.6000939
1618.665441,299.0846446
1673.84134,313.2888437
2042.889885,389.2821408
1976.783567,376.4721013
1683.570153,309.8361241
1635.063816,296.5053403
1682.838754,305.852297
1672.97378,301.9640044
1714.453864,315.0910757
1749.822706,323.6824255
1615.280602,294.5283819
1409.803515,248.7243485
1158.494229,183.7963732
1236.844734,203.222856
1401.778365,243.1645611
1475.340156,260.197318
1534.192708,272.1345878
1647.180542,291.5320039
1715.117217,308.3145039
1828.585994,334.4640313
1940.410547,358.4449174
1968.827596,364.6292566
2003.015965,371.4379618
2203.995438,414.1100281
2379.079864,450.6811047
2428.644665,467.7398669
2390.375789,457.0209715
2312.545785,441.7692695
2265.8275,427.4656561
2089.829415,387.9878961
2073.322113,382.7846023
2054.137738,375.6036323
1902.444324,345.8141482
1804.982378,326.0903889
1660.897071,296.2775585
1547.916419,271.9240477
1384.000835,227.5718584
1413.151169,237.9516858
1521.262492,266.6340806
1624.45093,291.5751385
1665.15616,300.300903
1853.026778,336.4071376
1997.840902,369.7671777
2134.421738,399.5970486
2183.813936,410.1911407
2277.431316,429.1736138
2424.611095,458.8251697
2490.8263,471.2094091
2500.948693,470.74597
2410.43301,455.6898844
2367.588159,443.5322159
2181.373122,405.0404986
2077.128054,378.5826532
1957.041328,351.8368644
1815.744962,320.5362436
1627.148291,277.833548
1445.055174,240.3868539
1346.506397,221.6437784
1257.40292,204.2211933
1139.130018,179.4124296
949.6448616,136.0496425
1124.717275,175.9682401
1256.407195,209.9297235
1345.065301,232.1650086
1375.851502,238.8778614
1488.143579,265.1848806
1595.580769,289.8582439
1656.523876,305.1132247
1655.254696,306.0184305
