m1,m2,m3
5.12213333333333, 4.851, 0.135566666666667
5.18093333333333, 4.91361111111111, 0.133661111111111
5.23428888888889, 4.95444444444444, 0.139922222222222
5.17113333333333, 4.88094444444445, 0.145094444444444
6.46527777777778, 4.92722222222222, 0.769027777777778
6.15712222222222, 4.90816666666667, 0.624477777777778
6.06783333333333, 4.88094444444445, 0.593444444444444
6.04115555555556, 4.92177777777778, 0.559688888888889
6.08253333333333, 4.95716666666667, 0.562683333333333
5.98616666666667, 4.86461111111111, 0.560777777777778
5.99814444444444, 4.91361111111111, 0.542266666666667
5.99542222222222, 4.88366666666667, 0.555877777777778
6.00957777777778, 4.89455555555556, 0.557511111111111
6.07218888888889, 4.949, 0.561594444444445
6.00522222222222, 4.949, 0.528111111111111
6.29323333333333, 4.94083333333333, 0.6762
6.59594444444444, 4.94083333333333, 0.827555555555555
6.29813333333333, 4.95172222222222, 0.673205555555556
6.18053333333333, 4.94355555555556, 0.618488888888889
6.10866666666667, 4.93266666666667, 0.588
6.11574444444445, 4.92994444444444, 0.5929
6.05095555555556, 4.91905555555556, 0.56595
5.96983333333333, 4.88366666666667, 0.543083333333333
6.03026666666667, 4.92722222222222, 0.551522222222222
6.0025, 4.90272222222222, 0.549888888888889
6.0074, 4.91361111111111, 0.546894444444444
7.87321111111111, 4.93811111111111, 1.46755
7.88246666666667, 4.96805555555556, 1.45720555555556
7.88137777777778, 4.95444444444444, 1.46346666666667
7.82638888888889, 4.93538888888889, 1.4455
7.8547, 4.95988888888889, 1.44740555555556
7.88028888888889, 4.95172222222222, 1.46428333333333
7.89498888888889, 4.97894444444445, 1.45802222222222
7.80787777777778, 4.88638888888889, 1.46074444444444
7.84707777777778, 4.96261111111111, 1.44223333333333
7.91622222222222, 5.01705555555556, 1.44958333333333
7.90424444444445, 5.01705555555556, 1.44359444444444
7.82747777777778, 4.92722222222222, 1.45012777777778
7.88355555555555, 4.94355555555556, 1.47
7.87702222222222, 4.97077777777778, 1.45312222222222
7.98373333333333, 5.02794444444444, 1.47789444444444
7.79535555555556, 4.92722222222222, 1.43406666666667
7.8498, 4.95716666666667, 1.44631666666667
7.83237777777778, 4.90544444444444, 1.46346666666667
7.87756666666667, 4.95172222222222, 1.46292222222222
7.83945555555555, 4.94083333333333, 1.44931111111111
7.91241111111111, 4.96261111111111, 1.4749
7.87212222222222, 4.9245, 1.47381111111111
7.81332222222222, 4.9, 1.45666111111111
7.89553333333333, 4.9735, 1.46101666666667
7.8694, 4.96533333333333, 1.45203333333333
7.85687777777778, 4.94627777777778, 1.4553
7.68265555555556, 4.90272222222222, 1.38996666666667
7.70661111111111, 4.90544444444444, 1.40058333333333
7.76377777777778, 4.95172222222222, 1.40602777777778
7.70007777777778, 4.89727777777778, 1.4014
7.71695555555556, 4.91088888888889, 1.40303333333333
7.65978888888889, 4.88366666666667, 1.38806111111111
7.68537777777778, 4.91361111111111, 1.38588333333333
7.71641111111111, 4.91905555555556, 1.39867777777778
7.67666666666667, 4.90544444444444, 1.38561111111111
7.6342, 4.89183333333333, 1.37118333333333
7.68156666666667, 4.90272222222222, 1.38942222222222
7.72348888888889, 4.93811111111111, 1.39268888888889
7.70824444444444, 4.9245, 1.39187222222222
7.71804444444444, 4.97077777777778, 1.37363333333333
7.73492222222222, 4.97077777777778, 1.38207222222222
7.69626666666667, 4.91633333333333, 1.38996666666667
7.75724444444444, 4.96533333333333, 1.39595555555556
7.69191111111111, 4.93811111111111, 1.3769
7.76268888888889, 4.96261111111111, 1.40003888888889
7.69762777777778, 4.94763888888889, 1.37499444444444
7.70878888888889, 4.93266666666667, 1.38806111111111
7.78283333333333, 4.98711111111111, 1.39786111111111
7.65706666666667, 4.91905555555556, 1.36900555555556
7.76922222222222, 4.97894444444445, 1.39513888888889
7.72784444444444, 4.949, 1.38942222222222
7.66251111111111, 4.90544444444444, 1.37853333333333
7.15563333333333, 5.00072222222222, 1.07745555555556
7.03204444444444, 4.92994444444444, 1.05105
7.06743333333333, 4.98711111111111, 1.04016111111111
7.03748888888889, 4.93266666666667, 1.05241111111111
6.9874, 4.95444444444444, 1.01647777777778
6.92533333333333, 4.96261111111111, 0.981361111111111
6.86163333333333, 4.9245, 0.968566666666667
6.91825555555556, 4.97894444444445, 0.969655555555555
6.94275555555555, 4.95988888888889, 0.991433333333333
6.92152222222222, 4.97077777777778, 0.975372222222222
6.81916666666667, 4.88911111111111, 0.965027777777778
6.84203333333333, 4.88094444444445, 0.980544444444444
6.71681111111111, 4.851, 0.932905555555556
6.762, 4.87822222222222, 0.941888888888889
6.81426666666667, 4.93266666666667, 0.9408
6.79956666666667, 4.91905555555556, 0.940255555555556
6.72606666666667, 4.86733333333333, 0.929366666666667
5.17603333333333, 4.90544444444444, 0.135294444444444
5.20162222222222, 4.9245, 0.138561111111111
5.19563333333333, 4.92177777777778, 0.136927777777778
5.14881111111111, 4.87005555555556, 0.139377777777778
5.4243, 4.83738888888889, 0.293455555555556
5.43028888888889, 4.851, 0.289644444444444
6.11955555555556, 4.90816666666667, 0.605694444444444
5.83372222222222, 4.94083333333333, 0.446444444444444
5.77002222222222, 4.92994444444444, 0.420038888888889
5.72701111111111, 4.87277777777778, 0.427116666666667
5.75314444444444, 4.9, 0.426572222222222
5.7036, 4.86188888888889, 0.420855555555556
5.78254444444444, 4.91905555555556, 0.431744444444444
5.81085555555556, 4.91905555555556, 0.4459
5.77655555555556, 4.91361111111111, 0.431472222222222
5.79506666666667, 4.94355555555556, 0.425755555555556
5.7967, 4.91088888888889, 0.442905555555556
5.76403333333333, 4.88094444444445, 0.441544444444445
5.72374444444444, 4.86733333333333, 0.428205555555556
5.72047777777778, 4.8755, 0.422488888888889
6.15113333333333, 4.81561111111111, 0.667761111111111
6.35257777777778, 4.94627777777778, 0.70315
6.09015555555556, 4.949, 0.570577777777778
6.00685555555556, 4.88094444444445, 0.562955555555556
5.9584, 4.91361111111111, 0.522394444444444
5.85005555555556, 4.88094444444445, 0.484555555555556
5.92246666666667, 4.94083333333333, 0.490816666666667
7.84, 4.89183333333333, 1.47408333333333
7.79535555555556, 4.93538888888889, 1.42998333333333
7.9184, 4.97894444444445, 1.46972777777778
7.94725555555556, 5.02522222222222, 1.46101666666667
7.8498, 4.96805555555556, 1.44087222222222
7.84108888888889, 4.93538888888889, 1.45285
7.91785555555555, 5.01161111111111, 1.45312222222222
7.82312222222222, 4.96533333333333, 1.42889444444444
7.84326666666667, 4.96805555555556, 1.43760555555556
7.8449, 4.95444444444444, 1.44522777777778
7.83891111111111, 4.9245, 1.45720555555556
7.87865555555555, 4.95988888888889, 1.45938333333333
7.88083333333333, 4.96533333333333, 1.45775
7.84544444444444, 4.94355555555556, 1.45094444444444
7.88246666666667, 4.98983333333333, 1.44631666666667
7.82148888888889, 4.93811111111111, 1.44168888888889
7.84217777777778, 4.92994444444444, 1.45611666666667
7.79753333333333, 4.89455555555556, 1.45148888888889
7.8253, 4.94627777777778, 1.43951111111111
7.82421111111111, 4.93811111111111, 1.44305
7.82094444444444, 4.92722222222222, 1.44686111111111
7.81767777777778, 4.91088888888889, 1.45339444444444
7.72893333333333, 4.87277777777778, 1.42807777777778
7.83727777777778, 4.92994444444444, 1.45366666666667
7.77956666666667, 4.89455555555556, 1.44250555555556
7.86123333333333, 4.96805555555556, 1.44658888888889
7.81658888888889, 4.9245, 1.44604444444444
7.72403333333333, 4.87277777777778, 1.42562777777778
7.87321111111111, 4.97622222222222, 1.44849444444444
7.92493333333333, 5.00616666666667, 1.45938333333333
7.81985555555555, 4.90544444444444, 1.45720555555556
7.8253, 4.95172222222222, 1.43678888888889
7.84707777777778, 4.96261111111111, 1.44223333333333
7.77575555555556, 4.91905555555556, 1.42835
7.82911111111111, 4.93266666666667, 1.44822222222222
7.83183333333333, 4.94355555555556, 1.44413888888889
7.8057, 4.91088888888889, 1.44740555555556
6.19741111111111, 4.98983333333333, 0.603788888888889
7.34618888888889, 4.96805555555556, 1.18906666666667
7.88518888888889, 4.98711111111111, 1.44903888888889
5.33664444444444, 5.00344444444444, 0.1666
6.61282222222222, 4.95988888888889, 0.826466666666667
6.87088888888889, 4.99527777777778, 0.937805555555556
6.85074444444444, 4.93811111111111, 0.956316666666667
6.82461111111111, 4.93538888888889, 0.944611111111111
6.82896666666667, 4.92722222222222, 0.950872222222222
6.89647777777778, 4.97894444444445, 0.958766666666667
6.8943, 4.98711111111111, 0.953594444444444
6.88395555555556, 4.97622222222222, 0.953866666666667
6.87905555555555, 4.96533333333333, 0.956861111111111
6.84094444444444, 4.95716666666667, 0.941888888888889
6.89321111111111, 5.00344444444444, 0.944883333333333
6.90464444444445, 5.00072222222222, 0.951961111111111
6.82243333333333, 4.93266666666667, 0.944883333333333
6.79902222222222, 4.9, 0.949511111111111
6.82896666666667, 4.93811111111111, 0.945427777777778
6.81208888888889, 4.92177777777778, 0.945155555555556
6.91335555555556, 5.00616666666667, 0.953594444444444
6.83168888888889, 4.95444444444444, 0.938622222222222
6.83441111111111, 4.92722222222222, 0.953594444444444
6.82624444444444, 4.93538888888889, 0.945427777777778
6.86707777777778, 4.97622222222222, 0.945427777777778
6.84366666666667, 4.92994444444444, 0.956861111111111
6.59866666666667, 4.84555555555556, 0.876555555555556
6.4974, 4.79927777777778, 0.849061111111111
6.59431111111111, 4.90544444444444, 0.844433333333333
6.50012222222222, 4.81833333333333, 0.840894444444444
6.5268, 4.81561111111111, 0.855594444444444
6.54803333333333, 4.84011111111111, 0.853961111111111
5.10743333333333, 4.83466666666667, 0.136383333333333
5.13574444444444, 4.85644444444444, 0.13965
5.07694444444444, 4.79927777777778, 0.138833333333333
5.1107, 4.83194444444444, 0.139377777777778
5.23374444444444, 4.94083333333333, 0.146455555555556
5.25715555555556, 4.9735, 0.141827777777778
5.18256666666667, 4.90816666666667, 0.1372
5.17385555555556, 4.88911111111111, 0.142372222222222
5.14336666666667, 4.84827777777778, 0.147544444444444
5.11178888888889, 4.82377777777778, 0.144005555555556
4.67242222222222, 4.37461111111111, 0.148905555555556
5.26096666666667, 4.95444444444444, 0.153261111111111
4.56625555555556, 4.28477777777778, 0.140738888888889
4.75572222222222, 4.46716666666667, 0.144277777777778
4.51453333333333, 4.22216666666667, 0.146183333333333
4.76497777777778, 4.48894444444444, 0.138016666666667
4.3904, 4.10238888888889, 0.144005555555556
3.84867777777778, 3.53888888888889, 0.154894444444444
4.63921111111111, 4.32288888888889, 0.158161111111111
5.36005555555556, 5.06877777777778, 0.145638888888889
5.12648888888889, 4.85372222222222, 0.136383333333333
4.71924444444445, 4.43177777777778, 0.143733333333333
4.31091111111111, 4.02344444444444, 0.143733333333333
5.26042222222222, 4.98166666666667, 0.139377777777778
5.26042222222222, 4.96805555555556, 0.146183333333333
5.0568, 4.802, 0.1274
5.21414444444444, 4.91088888888889, 0.151627777777778
5.52447777777778, 4.949, 0.287738888888889
7.80515555555556, 4.90816666666667, 1.44849444444444
7.85851111111111, 4.92994444444444, 1.46428333333333
7.91186666666667, 5.01161111111111, 1.45012777777778
7.84435555555556, 4.96533333333333, 1.43951111111111
7.8841, 5.00072222222222, 1.44168888888889
7.85252222222222, 4.95988888888889, 1.44631666666667
7.86395555555556, 4.97077777777778, 1.44658888888889
7.89335555555556, 4.99255555555556, 1.4504
7.83836666666667, 4.97077777777778, 1.43379444444444
7.83782222222222, 4.95716666666667, 1.44032777777778
7.83891111111111, 4.94083333333333, 1.44903888888889
7.82747777777778, 4.95716666666667, 1.43515555555556
7.81713333333333, 4.93538888888889, 1.44087222222222
7.82584444444444, 4.93538888888889, 1.44522777777778
7.80406666666667, 4.94083333333333, 1.43161666666667
7.76976666666667, 4.93811111111111, 1.41582777777778
7.78392222222222, 4.90816666666667, 1.43787777777778
7.71913333333333, 4.87822222222222, 1.42045555555556
7.77521111111111, 4.92722222222222, 1.42399444444444
7.75343333333333, 4.91905555555556, 1.41718888888889
5.20815555555555, 4.94355555555556, 0.1323
5.22721111111111, 4.95444444444444, 0.136383333333333
5.49507777777778, 4.95172222222222, 0.271677777777778
6.04278888888889, 4.98166666666667, 0.530561111111111
6.15331111111111, 4.97894444444445, 0.587183333333333
6.18652222222222, 4.90544444444444, 0.640538888888889
6.19196666666667, 4.92177777777778, 0.635094444444445
6.19468888888889, 4.9, 0.647344444444445
6.20938888888889, 4.98983333333333, 0.609777777777778
6.07981111111111, 4.90544444444444, 0.587183333333333
6.13643333333333, 4.93266666666667, 0.601883333333333
6.11465555555556, 4.91088888888889, 0.601883333333333
6.15494444444444, 4.94355555555556, 0.605694444444444
6.10757777777778, 4.87822222222222, 0.614677777777778
6.13153333333333, 4.90816666666667, 0.611683333333333
6.14841111111111, 4.95716666666667, 0.595622222222222
6.13425555555556, 4.93811111111111, 0.598072222222222
6.18706666666667, 4.96261111111111, 0.612227777777778
6.00522222222222, 4.93538888888889, 0.534916666666667
5.88326666666667, 4.88638888888889, 0.498438888888889
5.8555, 4.851, 0.50225
5.73136666666667, 4.72305555555556, 0.504155555555556
5.51358888888889, 4.43177777777778, 0.540905555555556
6.08035555555556, 4.9, 0.590177777777778
6.16147777777778, 4.95172222222222, 0.604877777777778
6.21537777777778, 4.93538888888889, 0.639994444444444
6.27907777777778, 4.98711111111111, 0.645983333333333
6.223, 4.96533333333333, 0.628833333333333
6.3259, 4.96805555555556, 0.678922222222222
6.32862222222222, 4.96261111111111, 0.683005555555555
6.29486666666667, 4.95172222222222, 0.671572222222222
6.48977777777778, 4.90816666666667, 0.790805555555555
6.60683333333333, 4.99255555555556, 0.807138888888889
6.54531111111111, 4.96805555555556, 0.788627777777778
6.30466666666667, 4.9245, 0.690083333333333
6.22082222222222, 4.85916666666667, 0.680827777777778
6.29268888888889, 4.91361111111111, 0.689538888888889
6.32481111111111, 4.95988888888889, 0.682461111111111
6.39177777777778, 4.98711111111111, 0.702333333333333
6.24205555555556, 4.87005555555556, 0.686
6.24368888888889, 4.87005555555556, 0.686816666666667
6.41464444444444, 4.87277777777778, 0.770933333333333
6.43533333333333, 4.92177777777778, 0.756777777777778
6.41791111111111, 4.87822222222222, 0.769844444444444
6.29541111111111, 4.86461111111111, 0.7154
6.21428888888889, 4.80472222222222, 0.704783333333333
6.16746666666667, 4.84827777777778, 0.659594444444444
6.2475, 4.89455555555556, 0.676472222222222
5.21686666666667, 4.94083333333333, 0.138016666666667
5.09382222222222, 4.81561111111111, 0.139105555555556
4.79873333333333, 4.5325, 0.133116666666667
4.76116666666667, 4.47533333333333, 0.142916666666667
5.24898888888889, 4.97622222222222, 0.136383333333333
4.60327777777778, 4.30655555555556, 0.148361111111111
5.27675555555555, 4.98438888888889, 0.146183333333333
4.73176666666667, 4.43177777777778, 0.149994444444444
4.65445555555556, 4.37188888888889, 0.141283333333333
5.2871, 5.00072222222222, 0.143188888888889
4.86624444444444, 4.5815, 0.142372222222222
5.04264444444444, 4.76661111111111, 0.138016666666667
4.92831111111111, 4.64411111111111, 0.1421
5.10362222222222, 4.82377777777778, 0.139922222222222
5.13465555555556, 4.84011111111111, 0.147272222222222
5.45206666666667, 4.98983333333333, 0.231116666666667
5.31758888888889, 4.851, 0.233294444444444
5.47928888888889, 5.00888888888889, 0.2352
5.32793333333333, 4.84827777777778, 0.239827777777778
5.32412222222222, 4.86188888888889, 0.231116666666667
5.35787777777778, 4.88094444444445, 0.238466666666667
5.36876666666667, 4.89727777777778, 0.235744444444444
5.37148888888889, 4.90544444444444, 0.233022222222222
5.4243, 4.96805555555556, 0.228122222222222
5.39707777777778, 4.92177777777778, 0.23765
4.69256666666667, 4.21672222222222, 0.237922222222222
5.16351111111111, 4.69311111111111, 0.2352
7.42458888888889, 4.87277777777778, 1.27590555555556
7.81495555555556, 4.94355555555556, 1.4357
6.1544, 4.97894444444445, 0.587727777777778
6.02972222222222, 4.86461111111111, 0.582555555555556
6.07491111111111, 4.89727777777778, 0.588816666666667
6.15766666666667, 4.98438888888889, 0.586638888888889
6.03516666666667, 4.8755, 0.579833333333333
6.1593, 4.98438888888889, 0.587455555555556
5.89361111111111, 4.72305555555556, 0.585277777777778
5.89742222222222, 4.73122222222222, 0.5831
5.30506666666667, 4.11872222222222, 0.593172222222222
4.80744444444444, 3.71583333333333, 0.545805555555556
5.61703333333333, 4.54066666666667, 0.538183333333333
5.52774444444444, 4.44538888888889, 0.541177777777778
5.69761111111111, 4.69038888888889, 0.503611111111111
4.88366666666667, 3.94994444444444, 0.466861111111111
5.43137777777778, 4.49166666666667, 0.469855555555556
5.44498888888889, 4.54883333333333, 0.448077777777778
4.81833333333333, 3.97444444444444, 0.421944444444444
5.27947777777778, 4.44811111111111, 0.415683333333333
4.57605555555556, 3.72127777777778, 0.427388888888889
5.25388888888889, 4.42633333333333, 0.413777777777778
5.12866666666667, 4.3855, 0.371583333333333
4.57551111111111, 3.82744444444444, 0.374033333333333
4.50527777777778, 3.75122222222222, 0.377027777777778
4.41598888888889, 3.69677777777778, 0.359605555555556
4.59184444444444, 3.89005555555556, 0.350894444444444
5.06496666666667, 4.38277777777778, 0.341094444444444
4.99092222222222, 4.30111111111111, 0.344905555555556
4.16227777777778, 3.63416666666667, 0.264055555555556
4.70236666666667, 4.10238888888889, 0.299988888888889
4.13995555555556, 3.5525, 0.293727777777778
4.74265555555556, 4.15683333333333, 0.292911111111111
4.1356, 3.52527777777778, 0.305161111111111
5.07258888888889, 4.46716666666667, 0.302711111111111
4.57496666666667, 3.95811111111111, 0.308427777777778
4.85644444444444, 4.2875, 0.284472222222222
5.08075555555556, 4.48622222222222, 0.297266666666667
5.55877777777778, 4.79111111111111, 0.383833333333333
5.53264444444444, 4.77477777777778, 0.378933333333333
5.53645555555556, 4.78294444444444, 0.376755555555556
4.85753333333333, 4.08605555555556, 0.385738888888889
4.72414444444444, 3.94177777777778, 0.391183333333333
4.75681111111111, 3.97988888888889, 0.388461111111111
5.6252, 4.88366666666667, 0.370766666666667
5.64262222222222, 4.83466666666667, 0.403977777777778
5.64861111111111, 4.83466666666667, 0.406972222222222
4.94954444444444, 4.12416666666667, 0.412688888888889
4.91197777777778, 4.0915, 0.410238888888889
5.4096, 4.58694444444444, 0.411327777777778
4.8118, 3.97172222222222, 0.420038888888889
4.81942222222222, 3.9935, 0.412961111111111
5.42103333333333, 4.60327777777778, 0.408877777777778
4.6844, 3.84922222222222, 0.417588888888889
5.39, 4.55155555555555, 0.419222222222222
