0.39
0
0.39
0.39
6.03
6.42
0.03
6.45
1.06
7.51
1.55
9.06
0.03
9.09
1.53
10.62
10.62
131.798831553775
0.01
131.808831553775
131.808831553775
74.771168446225
9.45
65.321168446225
65.321168446225
11.97
11.97
8.77
3.2
3.36
3.36
1.01
2.35
2.35
2.35
2.35
2.35
0
31.5730730423388
0.4
31.1730730423388
16.8502907540039
3.31
1.49
12.0502907540039
12.0502907540039
0.11
11.9402907540039
2.99
8.95029075400391
8.95029075400391
0.96
7.99029075400391
14.3227822883349
0.95
8.05
5.32278228833493
13.3130730423388
2.39
10.9230730423388
10.53
2.28
1.57
0.71
8.25
0.58
7.67
3.64
2.89
1.14
12.5065957432403
1.52
14.0265957432403
14.0265957432403
7.96
44.1109603689254
1.62
47.6309603689254
1.9
1.74
0.16
21.7780954038862
25.8528649650392
121.178831553775
95.3259665887358
50.9889989459595
7.71
6.33
36.9489989459595
16.76
1.69
18.4989989459595
25.6621583769093
5.26
1.12389123729006
7.16315943094972
8.83
22.1243646256851
6.13120519473542
1.9
-4.23120519473542
12.8996687855791
17.1308739803145
2.7
14.4308739803145
14.4308739803145
15.5547652176046
4.57
10.9847652176046
6.67
4.36
-0.045234782395418
2.89
-2.93523478239542
-2.93523478239542
2.06
-6.60523478239542
5.54
0.32
6.2
4
22.6652347823954
0.99
19.2782671396192
19.2782671396192
1.99
9.19091884089098
-8.09734829872822
12.3724240675402
-14.4643159415044
1.48
3.33
19.2743159415044
-6.90189187396428
1.08
1.69
9.67189187396428
7.63
2.12
19.4218918739643
0.7
20.1218918739643
2.25
22.3718918739643
22.3718918739643
1.97
6.75507576881193
0.68
1.8
4.27507576881193
4.27507576881193
31.0969676427762
8.88
4.36
44.3369676427762
1.61
206.58
0
0.16
